Date,Open,High,Low,Close,Volume,Adj Close
3/1/2013,2.39,2.45,2.35,2.41,13589700,2.41
4/1/2013,2.43,2.69,2.42,2.63,36848200,2.63
7/1/2013,2.67,2.76,2.62,2.62,31078800,2.62
8/1/2013,2.59,2.62,2.48,2.5,14958100,2.5
9/1/2013,2.5,2.54,2.42,2.43,11538900,2.43
10/1/2013,2.46,2.53,2.46,2.48,14035800,2.48
11/1/2013,2.5,2.63,2.47,2.59,34471600,2.59
14/1/2013,2.64,2.7,2.61,2.62,23849100,2.62
15/1/2013,2.63,2.67,2.55,2.59,12587700,2.59
16/1/2013,2.55,2.63,2.54,2.56,12842500,2.56
17/1/2013,2.6,2.6,2.47,2.49,14353100,2.49
18/1/2013,2.48,2.53,2.43,2.45,9339600,2.45
22/1/2013,2.44,2.46,2.4,2.42,17204500,2.42
23/1/2013,2.46,2.5,2.44,2.45,9911900,2.45
24/1/2013,2.45,2.54,2.44,2.47,12726800,2.47
25/1/2013,2.47,2.53,2.45,2.49,11005400,2.49
28/1/2013,2.51,2.85,2.5,2.84,56202700,2.84
29/1/2013,2.81,2.82,2.58,2.6,38404200,2.6
30/1/2013,2.58,2.65,2.52,2.53,16902400,2.53
31/1/2013,2.55,2.73,2.54,2.71,18879500,2.71
1/2/2013,2.75,2.78,2.62,2.66,17748900,2.66
4/2/2013,2.63,2.66,2.54,2.56,12801200,2.56
5/2/2013,2.74,2.8,2.66,2.74,58873400,2.74
6/2/2013,2.9,3.12,2.76,2.99,94133800,2.99
7/2/2013,2.96,3.13,2.86,3.09,52217700,3.09
8/2/2013,3.12,3.55,3.12,3.43,99140400,3.43
11/2/2013,3.55,3.75,3.46,3.67,98777900,3.67
12/2/2013,3.73,3.75,3.24,3.24,90665000,3.24
13/2/2013,3.3,3.4,3.15,3.17,56992300,3.17
14/2/2013,3.19,3.28,3.12,3.25,35212200,3.25
15/2/2013,3.31,3.34,3.17,3.2,27225800,3.2
19/2/2013,3.27,3.28,3.23,3.25,15499400,3.25
20/2/2013,3.27,3.3,3.03,3.08,31044400,3.08
21/2/2013,3.02,3.05,2.84,2.96,48264400,2.96
22/2/2013,3.06,3.21,3.03,3.19,38503100,3.19
25/2/2013,3.49,3.69,3.4,3.43,103195100,3.43
26/2/2013,3.42,3.54,3.26,3.36,59322300,3.36
