MSFT (MICROSOFT CORP),46.26,-1.07,
Aug 11 2015 @ 11:59 ET,Bid,46.25,Ask,46.26,Size,38x6,Vol,8739000,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
15 Aug 53.00 (MSFT1528H53),0.12,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-4),0.12,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-4),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-8),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-8),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-A),0.16,0.0,0.0,0.0,0,10,15 Aug 53.00 (MSFT1528T53-A),0.0,0.0,0.0,0.0,0,0,
15 Aug 53.00 (MSFT1528H53-B),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-B),0.0,0.0,6.35,7.05,0,0,
15 Aug 53.00 (MSFT1528H53-E),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-E),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-I),0.13,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-I),0.0,0.0,6.35,7.15,0,0,
15 Aug 53.00 (MSFT1528H53-J),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-J),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-O),0.0,0.0,0.0,0.13,0,10,15 Aug 53.00 (MSFT1528T53-O),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-P),0.0,0.0,0.0,0.0,0,10,15 Aug 53.00 (MSFT1528T53-P),0.0,0.0,0.0,0.0,0,0,
15 Aug 53.00 (MSFT1528H53-S),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-S),0.0,0.0,6.30,7.10,0,0,
15 Aug 53.00 (MSFT1528H53-X),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-X),0.0,0.0,6.10,7.20,0,0,
15 Aug 53.00 (MSFT1528H53-Y),0.0,0.0,0.0,0.02,0,10,15 Aug 53.00 (MSFT1528T53-Y),0.0,0.0,6.35,7.10,0,0,
15 Aug 53.50 (MSFT1528H53.5),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-4),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-4),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-8),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-8),0.0,0.0,7.25,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-A),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-A),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-B),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-B),0.0,0.0,7.30,7.55,0,0,
15 Aug 53.50 (MSFT1528H53.5-E),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-E),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-I),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-I),0.0,0.0,7.30,7.65,0,0,
15 Aug 53.50 (MSFT1528H53.5-J),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-J),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-O),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-O),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-P),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-P),0.0,0.0,7.30,7.65,0,0,
15 Aug 53.50 (MSFT1528H53.5-S),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-S),0.0,0.0,7.30,7.60,0,0,
15 Aug 53.50 (MSFT1528H53.5-X),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-X),0.0,0.0,7.30,7.70,0,0,
15 Aug 53.50 (MSFT1528H53.5-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 53.50 (MSFT1528T53.5-Y),0.0,0.0,7.30,7.60,0,0,
15 Aug 54.00 (MSFT1528H54),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-4),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-4),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-8),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-8),0.0,0.0,7.80,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-A),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-A),0.0,0.0,7.80,8.20,0,0,
15 Aug 54.00 (MSFT1528H54-B),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-B),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-E),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-E),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-I),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-I),0.0,0.0,7.85,8.15,0,0,
15 Aug 54.00 (MSFT1528H54-J),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-J),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-O),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-O),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-P),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-P),0.0,0.0,7.80,8.15,0,0,
15 Aug 54.00 (MSFT1528H54-S),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-S),0.0,0.0,7.80,8.10,0,0,
15 Aug 54.00 (MSFT1528H54-X),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-X),0.0,0.0,7.85,8.20,0,0,
15 Aug 54.00 (MSFT1528H54-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 54.00 (MSFT1528T54-Y),0.0,0.0,7.85,8.10,0,0,
15 Aug 54.50 (MSFT1528H54.5),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-4),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-4),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-8),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-8),0.0,0.0,8.30,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-A),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-A),0.0,0.0,8.30,8.65,0,0,
15 Aug 54.50 (MSFT1528H54.5-B),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-B),0.0,0.0,7.45,8.85,0,0,
15 Aug 54.50 (MSFT1528H54.5-E),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-E),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-I),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-I),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-J),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-J),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-O),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-O),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-P),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-P),0.0,0.0,8.30,8.65,0,0,
15 Aug 54.50 (MSFT1528H54.5-S),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-S),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-X),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-X),0.0,0.0,8.35,8.60,0,0,
15 Aug 54.50 (MSFT1528H54.5-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 54.50 (MSFT1528T54.5-Y),0.0,0.0,8.35,8.60,0,0,
15 Aug 55.00 (MSFT1528H55),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55),9.55,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-4),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-4),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-8),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-8),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-A),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-A),9.55,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-B),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-B),0.0,0.0,8.00,9.45,0,61,
15 Aug 55.00 (MSFT1528H55-E),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-E),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-I),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-I),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-J),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-J),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-O),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-O),9.45,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-P),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-P),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-S),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-S),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-X),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-X),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.00 (MSFT1528H55-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 55.00 (MSFT1528T55-Y),0.0,0.0,8.25,9.20,0,61,
15 Aug 55.50 (MSFT1528H55.5),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5),0.0,0.0,8.75,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-4),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-4),0.0,0.0,8.75,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-8),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-8),0.0,0.0,8.70,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-A),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-A),0.0,0.0,8.70,9.80,0,0,
15 Aug 55.50 (MSFT1528H55.5-B),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-B),0.0,0.0,8.50,10.00,0,0,
15 Aug 55.50 (MSFT1528H55.5-E),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-E),0.0,0.0,8.75,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-I),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-I),0.0,0.0,8.75,9.80,0,0,
15 Aug 55.50 (MSFT1528H55.5-J),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-J),0.0,0.0,8.75,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-O),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-O),0.0,0.0,8.75,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-P),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-P),0.0,0.0,8.75,9.80,0,0,
15 Aug 55.50 (MSFT1528H55.5-S),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-S),0.0,0.0,8.75,9.75,0,0,
15 Aug 55.50 (MSFT1528H55.5-X),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-X),0.0,0.0,8.50,11.30,0,0,
15 Aug 55.50 (MSFT1528H55.5-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 55.50 (MSFT1528T55.5-Y),0.0,0.0,8.75,9.75,0,0,
15 Aug 56.00 (MSFT1528H56),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56),0.0,0.0,9.85,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-4),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-4),0.0,0.0,9.85,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-8),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-8),0.0,0.0,9.55,10.25,0,0,
15 Aug 56.00 (MSFT1528H56-A),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-A),0.0,0.0,9.80,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-B),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-B),0.0,0.0,9.85,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-E),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-E),0.0,0.0,9.85,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-I),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-I),0.0,0.0,9.70,10.10,0,0,
15 Aug 56.00 (MSFT1528H56-J),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-J),0.0,0.0,9.85,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-O),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-O),0.0,0.0,9.85,10.15,0,0,
15 Aug 56.00 (MSFT1528H56-P),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-P),0.0,0.0,9.45,10.40,0,0,
15 Aug 56.00 (MSFT1528H56-S),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-S),0.0,0.0,9.55,10.30,0,0,
15 Aug 56.00 (MSFT1528H56-X),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-X),0.0,0.0,9.85,10.25,0,0,
15 Aug 56.00 (MSFT1528H56-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 56.00 (MSFT1528T56-Y),0.0,0.0,9.85,10.15,0,0,
15 Aug 60.00 (MSFT1528H60),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-4),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-4),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-8),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-8),0.0,0.0,13.50,14.30,0,0,
15 Aug 60.00 (MSFT1528H60-A),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-A),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-B),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-B),0.0,0.0,13.75,14.05,0,0,
15 Aug 60.00 (MSFT1528H60-E),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-E),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-I),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-I),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-J),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-J),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-O),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-O),0.0,0.0,13.75,14.05,0,0,
15 Aug 60.00 (MSFT1528H60-P),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-P),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-S),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-S),0.0,0.0,13.50,14.30,0,0,
15 Aug 60.00 (MSFT1528H60-X),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-X),0.0,0.0,13.75,14.10,0,0,
15 Aug 60.00 (MSFT1528H60-Y),0.0,0.0,0.0,0.02,0,0,15 Aug 60.00 (MSFT1528T60-Y),0.0,0.0,13.75,14.05,0,0,
15 Sep 38.00 (MSFT1504I38),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-4),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-4),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-8),0.0,0.0,8.20,9.10,0,0,15 Sep 38.00 (MSFT1504U38-8),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-A),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-A),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-B),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-B),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.00 (MSFT1504I38-E),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-E),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-I),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-I),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-J),0.0,0.0,8.25,9.05,0,0,15 Sep 38.00 (MSFT1504U38-J),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-O),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-O),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-P),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-P),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-S),0.0,0.0,8.00,9.05,0,0,15 Sep 38.00 (MSFT1504U38-S),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-X),0.0,0.0,8.20,9.05,0,0,15 Sep 38.00 (MSFT1504U38-X),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.00 (MSFT1504I38-Y),0.0,0.0,8.25,9.05,0,0,15 Sep 38.00 (MSFT1504U38-Y),0.0,0.0,0.0,0.03,0,0,
15 Sep 38.50 (MSFT1504I38.5),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-4),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-4),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-8),0.0,0.0,7.65,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-8),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-A),0.0,0.0,7.65,8.30,0,0,15 Sep 38.50 (MSFT1504U38.5-A),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-B),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-B),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-E),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-E),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-I),0.0,0.0,5.85,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-I),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-J),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-J),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-O),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-O),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-P),0.0,0.0,7.40,8.35,0,0,15 Sep 38.50 (MSFT1504U38.5-P),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-S),0.0,0.0,7.65,8.30,0,0,15 Sep 38.50 (MSFT1504U38.5-S),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-X),0.0,0.0,7.45,8.30,0,0,15 Sep 38.50 (MSFT1504U38.5-X),0.0,0.0,0.0,0.04,0,0,
15 Sep 38.50 (MSFT1504I38.5-Y),0.0,0.0,7.70,8.25,0,0,15 Sep 38.50 (MSFT1504U38.5-Y),0.0,0.0,0.0,0.04,0,0,
15 Sep 39.00 (MSFT1504I39),0.0,0.0,7.20,7.75,0,0,15 Sep 39.00 (MSFT1504U39),0.03,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-4),0.0,0.0,7.20,7.75,0,0,15 Sep 39.00 (MSFT1504U39-4),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-8),0.0,0.0,7.20,7.75,0,0,15 Sep 39.00 (MSFT1504U39-8),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-A),0.0,0.0,7.20,7.80,0,0,15 Sep 39.00 (MSFT1504U39-A),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-B),0.0,0.0,7.20,7.75,0,0,15 Sep 39.00 (MSFT1504U39-B),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-E),0.0,0.0,7.20,7.75,0,0,15 Sep 39.00 (MSFT1504U39-E),0.03,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-I),0.0,0.0,5.35,7.75,0,0,15 Sep 39.00 (MSFT1504U39-I),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-J),0.0,0.0,7.00,7.75,0,0,15 Sep 39.00 (MSFT1504U39-J),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-O),0.0,0.0,7.25,7.75,0,0,15 Sep 39.00 (MSFT1504U39-O),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-P),0.0,0.0,6.95,7.85,0,0,15 Sep 39.00 (MSFT1504U39-P),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-S),0.0,0.0,7.20,7.75,0,0,15 Sep 39.00 (MSFT1504U39-S),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-X),0.0,0.0,7.00,7.80,0,0,15 Sep 39.00 (MSFT1504U39-X),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.00 (MSFT1504I39-Y),0.0,0.0,7.25,7.75,0,0,15 Sep 39.00 (MSFT1504U39-Y),0.0,0.0,0.0,0.04,0,40,
15 Sep 39.50 (MSFT1504I39.5),0.0,0.0,6.70,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5),0.04,0.0,0.01,0.04,11,0,
15 Sep 39.50 (MSFT1504I39.5-4),0.0,0.0,6.70,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-4),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-8),0.0,0.0,6.70,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-8),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-A),0.0,0.0,6.70,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-A),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-B),0.0,0.0,6.70,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-B),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-E),0.0,0.0,6.70,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-E),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-I),0.0,0.0,4.80,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-I),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-J),0.0,0.0,6.75,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-J),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-O),0.0,0.0,6.75,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-O),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-P),0.0,0.0,6.45,7.55,0,0,15 Sep 39.50 (MSFT1504U39.5-P),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-S),0.0,0.0,6.50,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-S),0.04,0.0,0.01,0.04,11,0,
15 Sep 39.50 (MSFT1504I39.5-X),0.0,0.0,6.70,7.75,0,0,15 Sep 39.50 (MSFT1504U39.5-X),0.0,0.0,0.01,0.04,0,0,
15 Sep 39.50 (MSFT1504I39.5-Y),0.0,0.0,6.75,7.50,0,0,15 Sep 39.50 (MSFT1504U39.5-Y),0.0,0.0,0.01,0.05,0,0,
15 Sep 40.00 (MSFT1504I40),0.0,0.0,6.20,7.05,0,0,15 Sep 40.00 (MSFT1504U40),0.05,0.0,0.01,0.05,52,0,
15 Sep 40.00 (MSFT1504I40-4),0.0,0.0,6.20,7.05,0,0,15 Sep 40.00 (MSFT1504U40-4),0.0,0.0,0.01,0.05,0,0,
15 Sep 40.00 (MSFT1504I40-8),0.0,0.0,6.20,7.05,0,0,15 Sep 40.00 (MSFT1504U40-8),0.0,0.0,0.01,0.05,0,0,
15 Sep 40.00 (MSFT1504I40-A),0.0,0.0,6.20,7.05,0,0,15 Sep 40.00 (MSFT1504U40-A),0.05,0.0,0.01,0.05,52,0,
